r,omega_over_varpi,domega_dr_over_varpi,region
12.146648761337211,0.0024230146964967503,-7.62826256573012e-05,1
12.156650766962906,0.0024222504592054106,-7.653408010714464e-05,1
12.166652742318044,0.002421483712280126,-7.678491634024071e-05,1
12.176654687499685,0.0024207144618966225,-7.703513740785514e-05,1
12.186656602604486,0.002419942714200096,-7.728474634370479e-05,1
12.196658487728708,0.0024191684753056553,-7.753374616400381e-05,1
12.206660342968203,0.002418391751298099,-7.778213986766135e-05,1
12.216662168418425,0.0024176125482321398,-7.802993043634113e-05,1
12.226663964174447,0.002416830872132736,-7.827712083470816e-05,1
12.236665730330948,0.0024160467289950915,-7.85237140104471e-05,1
12.246667466982206,0.0024152601247851013,-7.876971289430669e-05,1
12.25666917422212,0.0024144710654392387,-7.901512040029045e-05,1
12.266670852144209,0.0024136795568648894,-7.925993942571389e-05,1
12.276672500841602,0.0024128856049400182,-7.950417285144217e-05,1
12.28667412040706,0.0024120892155148344,-7.974782354190829e-05,1
12.296675710932947,0.002411290394409571,-7.999089434515525e-05,1
12.306677272511257,0.0024104891474168166,-8.023338809302037e-05,1
12.316678805233597,0.0024096854803006273,-8.047530760119014e-05,1
12.32668030919121,0.0024088793987966373,-8.071665566942953e-05,1
12.336681784474962,0.002408070908613169,-8.095743508159908e-05,1
12.346683231175344,0.0024072600154297907,-8.119764860569615e-05,1
12.356684649382485,0.0024064467248992027,-8.143729899403212e-05,1
12.366686039186142,0.002405631042645906,-8.167638898328525e-05,1
12.376687400675719,0.002404812974267423,-8.191492129472228e-05,1
12.386688733940247,0.0024039925253340755,-8.215289863421413e-05,1
12.396690039068398,0.002403169701388763,-8.239032369227626e-05,1
12.406691316148484,0.002402344507948073,-8.262719914423925e-05,1
12.416692565268448,0.002401516950500837,-8.286352765029991e-05,1
12.426693786515886,0.0024006870345105735,-8.309931185573455e-05,1
12.43669497997804,0.0023998547654132674,-8.333455439091477e-05,1
12.446696145741788,0.0023990201486190355,-8.356925787134579e-05,1
12.456697283893664,0.0023981831895121264,-8.380342489783107e-05,1
12.466698394519854,0.0023973438934500324,-8.403705805652182e-05,1
12.4766994777062,0.0023965022657648216,-8.427015991912246e-05,1
12.486700533538196,0.002395658311763027,-8.450273304290582e-05,1
12.496701562100988,0.0023948120367252024,-8.473477997075016e-05,1
12.506702563479381,0.0023939634459070325,-8.496630323129806e-05,1
12.51670353775783,0.00239311254453789,-8.519730533900395e-05,1
12.526704485020455,0.002392259337823166,-8.542778879433216e-05,1
12.536705405351045,0.0023914038309424956,-8.56577560837721e-05,1
12.546706298833037,0.0023905460290508662,-8.588720967987336e-05,1
12.556707165549543,0.0023896859372787294,-8.611615204139931e-05,1
12.566708005583342,0.0023888235607315567,-8.634458561337288e-05,1
12.576708819016885,0.002387958904490506,-8.657251282726763e-05,1
12.586709605932292,0.002387091973612754,-8.679993610102209e-05,1
12.596710366411354,0.0023862227731306085,-8.702685783907419e-05,1
12.606711100535533,0.002385351308053285,-8.725328043250895e-05,1
12.61671180838595,0.002384477583365019,-8.747920625910259e-05,1
12.626712490043431,0.0023836016040271746,-8.770463768350747e-05,1
12.636713145588459,0.002382723374976692,-8.792957705726516e-05,1
